"TL","pop","maturity"
228.648648648649,"25_perc",0
141.522522522523,"25_perc",0
390.542542542543,"25_perc",0
285.576576576577,"25_perc",0
197.502502502502,"25_perc",0
610.524524524525,"25_perc",1
275.953953953954,"25_perc",0
503.867867867868,"25_perc",1
327,"25_perc",1
557.247247247247,"25_perc",1
291.537537537538,"25_perc",0
470.594594594595,"25_perc",1
358.216216216216,"25_perc",1
145.036036036036,"25_perc",0
350.837837837838,"25_perc",0
646.588588588589,"25_perc",1
245.810810810811,"25_perc",0
156.747747747748,"25_perc",0
731.099099099099,"25_perc",1
371.279279279279,"25_perc",1
464.846846846847,"25_perc",1
425.291291291291,"25_perc",1
242.004004004004,"25_perc",0
406.744744744745,"25_perc",1
586.186186186186,"25_perc",1
132.738738738739,"25_perc",0
723.561561561562,"25_perc",1
680.668668668669,"25_perc",1
694.670670670671,"25_perc",1
671.711711711712,"25_perc",1
275.953953953954,"25_perc",0
370.135135135135,"25_perc",1
428.502502502502,"25_perc",1
355.378378378378,"25_perc",1
417.810810810811,"25_perc",1
184.154154154154,"25_perc",0
422.884884884885,"25_perc",1
400.936936936937,"25_perc",1
769.151151151151,"25_perc",1
395.075075075075,"25_perc",0
596.736736736737,"25_perc",1
564.092092092092,"25_perc",1
349.405405405405,"25_perc",1
475.702702702703,"25_perc",1
569.883883883884,"25_perc",1
515.627627627628,"25_perc",1
180.975975975976,"25_perc",0
157.918918918919,"25_perc",0
276.510510510511,"25_perc",0
289.675675675676,"25_perc",0
651.327327327327,"25_perc",1
494.246246246246,"25_perc",1
337.216216216216,"25_perc",0
194.95995995996,"25_perc",0
283.234234234234,"25_perc",0
626.222222222222,"25_perc",1
369.013013013013,"25_perc",1
403.573573573574,"25_perc",1
532.184184184184,"25_perc",1
147.378378378378,"25_perc",0
362.214214214214,"25_perc",1
453.431431431431,"25_perc",1
686.17017017017,"25_perc",1
245.810810810811,"25_perc",0
244.23023023023,"25_perc",1
126.297297297297,"25_perc",0
309.903903903904,"25_perc",0
525.129129129129,"25_perc",1
175.890890890891,"25_perc",0
473.399399399399,"25_perc",1
489.125125125125,"25_perc",1
286.528528528529,"25_perc",0
477.675675675676,"25_perc",1
278.54954954955,"25_perc",0
689.837837837838,"25_perc",1
391.109109109109,"25_perc",1
274.414414414414,"25_perc",1
423.403403403403,"25_perc",1
328.702702702703,"25_perc",0
221.656656656657,"25_perc",0
245.8998998999,"25_perc",0
417.171171171171,"25_perc",1
699.465465465466,"25_perc",1
649.951951951952,"25_perc",1
383.756756756757,"25_perc",1
341.627627627628,"25_perc",0
277.623623623624,"25_perc",0
259.794794794795,"25_perc",0
700.382382382382,"25_perc",1
560.094094094094,"25_perc",1
666.238238238238,"25_perc",1
509.747747747748,"25_perc",1
645.703703703704,"25_perc",1
464.312312312312,"25_perc",1
252.167167167167,"25_perc",0
674.662662662663,"25_perc",1
624.642642642643,"25_perc",1
142.108108108108,"25_perc",0
433.702702702703,"25_perc",1
388.842842842843,"25_perc",1
425.756756756757,"25_perc",0
313.945945945946,"25_perc",0
666.456456456456,"25_perc",1
294.876876876877,"25_perc",0
607.567567567568,"25_perc",1
139.765765765766,"25_perc",0
245.343343343343,"25_perc",0
577.099099099099,"25_perc",1
608.636636636637,"25_perc",1
571.219219219219,"25_perc",1
385.443443443443,"25_perc",0
383.189189189189,"25_perc",1
476.094094094094,"25_perc",1
334.392392392392,"25_perc",1
346.08008008008,"25_perc",0
245.343343343343,"25_perc",0
136.252252252252,"25_perc",0
222.292292292292,"25_perc",0
380.910910910911,"25_perc",0
346.297297297297,"25_perc",0
371.845845845846,"25_perc",0
280.306306306306,"25_perc",0
659.393393393393,"25_perc",1
663.247247247247,"25_perc",1
262.337337337337,"25_perc",0
505.647647647648,"25_perc",1
123.954954954955,"25_perc",0
224.199199199199,"25_perc",0
614.638638638639,"25_perc",1
540.750750750751,"25_perc",1
611.47947947948,"25_perc",1
772.36036036036,"25_perc",1
295.783783783784,"25_perc",0
209.57957957958,"25_perc",0
345.162162162162,"25_perc",1
364.48048048048,"25_perc",1
268.718718718719,"25_perc",0
300.324324324324,"25_perc",0
391.675675675676,"25_perc",1
276.486486486486,"25_perc",0
673.333333333333,"25_perc",1
651.495495495496,"25_perc",1
477.675675675676,"25_perc",1
377.247247247247,"25_perc",0
329.27027027027,"25_perc",0
204.18018018018,"25_perc",0
408.672672672673,"25_perc",1
551.981981981982,"25_perc",1
382.044044044044,"25_perc",1
575.675675675676,"25_perc",1
824.196196196196,"25_perc",1
374.585585585586,"25_perc",1
288.754754754755,"25_perc",0
368.342342342342,"25_perc",1
595.273273273273,"25_perc",1
751.535535535535,"25_perc",1
715.053053053053,"25_perc",1
735.73973973974,"25_perc",1
611.47947947948,"25_perc",1
733.633633633634,"25_perc",1
277.621621621622,"25_perc",0
418.870870870871,"25_perc",1
287.085085085085,"25_perc",0
338.279279279279,"25_perc",0
662.026026026026,"25_perc",1
782.904904904905,"25_perc",1
301.555555555556,"25_perc",0
477.141141141141,"25_perc",1
631.087087087087,"25_perc",1
708.176176176176,"25_perc",1
537.543543543544,"25_perc",1
560.406406406406,"25_perc",1
490.504504504505,"25_perc",1
361.496496496496,"25_perc",1
332.186186186186,"25_perc",0
481.417417417417,"25_perc",1
400.783783783784,"25_perc",1
142.108108108108,"25_perc",0
370.702702702703,"25_perc",1
348,"25_perc",0
361.647647647648,"25_perc",0
297.65965965966,"25_perc",0
295.531531531532,"25_perc",0
306,"25_perc",1
279.4994994995,"25_perc",0
763.64964964965,"25_perc",1
477.675675675676,"25_perc",1
346.35035035035,"25_perc",0
690.754754754755,"25_perc",1
203.858858858859,"25_perc",0
144.45045045045,"25_perc",0
131.567567567568,"25_perc",0
140.351351351351,"25_perc",0
122.198198198198,"25_perc",0
142.693693693694,"25_perc",0
412.638638638639,"25_perc",1
397.283283283283,"25_perc",0
316.582582582583,"25_perc",0
595.683683683684,"25_perc",1
332.675675675676,"25_perc",0
177.797797797798,"25_perc",0
371.279279279279,"25_perc",0
650.868868868869,"25_perc",1
371.681681681682,"25_perc",1
290.305305305305,"25_perc",0
485.159159159159,"25_perc",1
797.86986986987,"25_perc",1
580.908908908909,"25_perc",1
398.513513513514,"25_perc",1
701.515515515516,"25_perc",1
302.382382382382,"25_perc",0
307.467467467467,"25_perc",0
357.93993993994,"25_perc",1
475.003003003003,"25_perc",1
287.918918918919,"25_perc",0
665.53953953954,"25_perc",1
352.758758758759,"25_perc",0
694.422422422422,"25_perc",1
120.441441441441,"25_perc",0
342.891891891892,"25_perc",1
233.098098098098,"25_perc",0
241.996996996997,"25_perc",0
392.837837837838,"25_perc",1
391.717717717718,"25_perc",1
606.856856856857,"25_perc",1
507.60960960961,"25_perc",1
638.858858858859,"25_perc",1
184.855855855856,"25_perc",0
148.54954954955,"25_perc",0
388.828828828829,"25_perc",1
620.956956956957,"25_perc",1
229.91991991992,"25_perc",0
266.786786786787,"25_perc",0
330.081081081081,"25_perc",0
387.143143143143,"25_perc",1
268.058058058058,"25_perc",0
399.607607607608,"25_perc",1
332.675675675676,"25_perc",1
310.01001001001,"25_perc",0
667.831831831832,"25_perc",1
748.978978978979,"25_perc",1
681.333333333333,"25_perc",1
322.459459459459,"25_perc",1
491.957957957958,"25_perc",1
751.271271271271,"25_perc",1
253.691691691692,"25_perc",0
324.374374374374,"25_perc",1
369.57957957958,"25_perc",1
610.524524524525,"25_perc",1
197.153153153153,"25_perc",0
178.433433433433,"25_perc",0
136.252252252252,"25_perc",0
440.694694694695,"25_perc",1
142.693693693694,"25_perc",0
348.616616616617,"25_perc",0
210.621621621622,"25_perc",0
667.435435435435,"25_perc",1
587.255255255255,"25_perc",1
149.720720720721,"25_perc",0
129.225225225225,"25_perc",0
353.715715715716,"25_perc",1
293.513513513514,"25_perc",0
588.518518518518,"25_perc",1
416.108108108108,"25_perc",1
811.787787787788,"25_perc",1
286.135135135135,"25_perc",0
399.081081081081,"25_perc",1
473.003003003003,"25_perc",1
604.634634634635,"25_perc",1
290.980980980981,"25_perc",1
126.297297297297,"25_perc",0
701.757757757758,"25_perc",1
590.996996996997,"25_perc",1
310.46046046046,"25_perc",1
125.711711711712,"25_perc",0
299.329329329329,"25_perc",0
446.672672672673,"25_perc",1
483.555555555556,"25_perc",1
152.648648648649,"25_perc",0
267.422422422422,"25_perc",0
319.921921921922,"25_perc",0
617.797797797798,"25_perc",1
274.840840840841,"25_perc",0
367.864864864865,"25_perc",0
361.621621621622,"25_perc",0
425.103103103103,"25_perc",1
281.406406406406,"25_perc",0
820.04004004004,"25_perc",1
778.388388388388,"25_perc",1
196.231231231231,"25_perc",0
799.44944944945,"25_perc",1
797.86986986987,"25_perc",1
608.32032032032,"25_perc",1
692.13013013013,"25_perc",1
270.388388388388,"25_perc",0
333.528528528529,"25_perc",0
644.45045045045,"25_perc",1
627.345345345345,"25_perc",1
224.834834834835,"25_perc",0
473.399399399399,"25_perc",1
514.054054054054,"25_perc",1
628.328328328328,"25_perc",1
231.985985985986,"25_perc",0
659.91991991992,"25_perc",1
317.918918918919,"25_perc",0
694.880880880881,"25_perc",1
262.337337337337,"25_perc",0
143.864864864865,"25_perc",0
503.333333333333,"25_perc",1
374.464464464464,"25_perc",0
466.522522522523,"25_perc",1
712.572572572573,"25_perc",1
703.591591591592,"25_perc",1
484.09009009009,"25_perc",1
150.891891891892,"25_perc",0
387.162162162162,"25_perc",1
809.453453453453,"25_perc",1
350.882882882883,"25_perc",0
670.976976976977,"25_perc",1
155.576576576577,"25_perc",0
313.7997997998,"25_perc",1
642.544544544545,"25_perc",1
379.473473473473,"25_perc",0
481.75975975976,"25_perc",1
188.603603603604,"25_perc",0
608.102102102102,"25_perc",1
262.596596596597,"25_perc",0
205.13013013013,"25_perc",0
387.143143143143,"25_perc",1
783.821821821822,"25_perc",1
307.677677677678,"25_perc",0
375.245245245245,"25_perc",1
264.87987987988,"25_perc",0
248.682682682683,"25_perc",0
705.201201201201,"25_perc",1
230.872872872873,"25_perc",0
269.275275275275,"25_perc",0
369,"25_perc",0
626.748748748749,"25_perc",1
357.081081081081,"25_perc",1
361.117117117117,"25_perc",1
140.936936936937,"25_perc",0
639.105105105105,"25_perc",1
517.453453453453,"25_perc",1
432.774774774775,"25_perc",1
416.108108108108,"25_perc",1
171.387387387387,"25_perc",0
440.258258258258,"25_perc",1
426.236236236236,"25_perc",1
797.343343343343,"25_perc",1
283.745745745746,"25_perc",0
495.84984984985,"25_perc",1
530.594594594595,"25_perc",1
641.491491491492,"25_perc",1
179,"25_perc",0
494.780780780781,"25_perc",1
125.711711711712,"25_perc",0
447.891891891892,"25_perc",1
379.216216216216,"25_perc",0
482.892892892893,"25_perc",1
390.567567567568,"25_perc",1
564.092092092092,"25_perc",1
347.512512512513,"25_perc",1
353.108108108108,"25_perc",0
342.184184184184,"25_perc",0
765.225225225225,"25_perc",1
125.711711711712,"25_perc",0
641.491491491492,"25_perc",1
607.267267267267,"25_perc",1
377.511511511512,"25_perc",1
273.778778778779,"25_perc",0
604.634634634635,"25_perc",1
754.022022022022,"25_perc",1
621.483483483483,"25_perc",1
641.6996996997,"25_perc",1
297.932932932933,"25_perc",0
537.543543543544,"25_perc",1
330.972972972973,"25_perc",0
736.266266266266,"25_perc",1
632.530530530531,"25_perc",1
153.81981981982,"25_perc",0
691.511511511512,"25_perc",1
620.956956956957,"25_perc",1
615.585585585586,"25_perc",1
150.306306306306,"25_perc",0
514.558558558559,"25_perc",1
626.276276276276,"25_perc",1
588.858858858859,"25_perc",1
682.502502502502,"25_perc",1
245.8998998999,"25_perc",0
726.972972972973,"25_perc",1
792.990990990991,"25_perc",1
507.60960960961,"25_perc",1
490.258258258258,"25_perc",1
464.196196196196,"25_perc",1
208.864864864865,"25_perc",0
284.302302302302,"25_perc",1
393.943943943944,"25_perc",1
479.279279279279,"25_perc",1
133.90990990991,"25_perc",0
172.558558558559,"25_perc",0
334.378378378378,"25_perc",0
468.324324324324,"25_perc",1
228.09009009009,"25_perc",0
417.807807807808,"25_perc",1
616.942942942943,"25_perc",1
607.793793793794,"25_perc",1
367.229229229229,"25_perc",1
501.961961961962,"25_perc",1
283.948948948949,"25_perc",1
332.892892892893,"25_perc",0
699.409409409409,"25_perc",1
294.754754754755,"25_perc",0
514.558558558559,"25_perc",1
442.930930930931,"25_perc",1
271.501501501501,"25_perc",0
817.167167167167,"25_perc",1
294.876876876877,"25_perc",0
217.842842842843,"25_perc",0
344.594594594595,"25_perc",0
696.256256256256,"25_perc",1
731.099099099099,"25_perc",1
845.783783783784,"25_perc",1
610.426426426426,"25_perc",1
320.478478478478,"25_perc",0
691.671671671672,"25_perc",1
347.193193193193,"25_perc",0
353.663663663664,"25_perc",1
459.097097097097,"25_perc",1
323.027027027027,"25_perc",1
393.972972972973,"25_perc",1
394.5005005005,"25_perc",1
494.780780780781,"25_perc",1
381.201201201201,"25_perc",1
386.576576576577,"25_perc",1
380.351351351351,"25_perc",1
401.307307307307,"25_perc",1
624.116116116116,"25_perc",1
601.813813813814,"25_perc",1
243.903903903904,"25_perc",0
442.783783783784,"25_perc",1
389.432432432432,"25_perc",1
788.406406406406,"25_perc",1
362.214214214214,"25_perc",1
388.864864864865,"25_perc",1
818.206206206206,"25_perc",1
373.545545545546,"25_perc",1
295.433433433433,"25_perc",1
266.151151151151,"25_perc",0
450.032032032032,"25_perc",0
309.405405405405,"25_perc",0
722.846846846847,"25_perc",1
455.75975975976,"25_perc",1
147.963963963964,"25_perc",0
295.39039039039,"25_perc",0
255.980980980981,"25_perc",0
827.355355355355,"25_perc",1
332.108108108108,"25_perc",1
727.315315315315,"25_perc",1
558.39039039039,"25_perc",1
349.135135135135,"25_perc",0
478.926926926927,"25_perc",1
348.567567567568,"25_perc",0
345.72972972973,"25_perc",0
606.856856856857,"25_perc",1
292.378378378378,"25_perc",0
243.117117117117,"25_perc",0
345.523523523524,"25_perc",1
558.39039039039,"25_perc",1
593.103103103103,"25_perc",1
286.528528528529,"25_perc",0
715.009009009009,"25_perc",1
575.149149149149,"25_perc",1
475.527527527528,"25_perc",1
154.990990990991,"25_perc",0
252.167167167167,"25_perc",0
497.27027027027,"25_perc",1
560.512512512513,"25_perc",1
351.972972972973,"25_perc",1
536.474474474475,"25_perc",1
590.996996996997,"25_perc",1
816.372372372372,"25_perc",1
721.92992992993,"25_perc",1
781.987987987988,"25_perc",1
399.648648648649,"25_perc",1
490.378378378378,"25_perc",1
433.035035035035,"25_perc",1
304.864864864865,"25_perc",0
611.441441441441,"25_perc",1
420.648648648649,"25_perc",1
645.825825825826,"25_perc",1
464.762762762763,"25_perc",1
359.947947947948,"25_perc",1
217.207207207207,"25_perc",0
468.162162162162,"25_perc",1
201.252252252252,"25_perc",0
484.624624624625,"25_perc",1
268.693693693694,"25_perc",0
292.212212212212,"25_perc",0
694.144144144144,"25_perc",1
642.158158158158,"25_perc",1
374.108108108108,"25_perc",1
503.289289289289,"25_perc",1
730.640640640641,"25_perc",1
503.878878878879,"25_perc",1
327,"25_perc",0
386.152152152152,"25_perc",1
233.733733733734,"25_perc",1
773.277277277277,"25_perc",1
408.970970970971,"25_perc",1
691.511511511512,"25_perc",1
687.825825825826,"25_perc",1
460.570570570571,"25_perc",1
595.853853853854,"25_perc",1
491.039039039039,"25_perc",1
275.397397397397,"25_perc",0
320.478478478478,"25_perc",1
140.936936936937,"25_perc",0
403.054054054054,"25_perc",0
236.994994994995,"25_perc",0
643.381381381381,"25_perc",1
337.285285285285,"25_perc",0
186.612612612613,"25_perc",0
374.678678678679,"25_perc",1
244.53953953954,"25_perc",0
607.267267267267,"25_perc",1
339.486486486486,"25_perc",0
459.501501501501,"25_perc",1
210.215215215215,"25_perc",0
200.680680680681,"25_perc",0
605.93993993994,"25_perc",1
627.487487487487,"25_perc",1
603.291291291291,"25_perc",1
319.621621621622,"25_perc",0
610.524524524525,"25_perc",1
526.182182182182,"25_perc",1
536.712712712713,"25_perc",1
323.261261261261,"25_perc",1
320.189189189189,"25_perc",0
198.773773773774,"25_perc",0
203.223223223223,"25_perc",0
132.738738738739,"25_perc",0
287.762762762763,"25_perc",1
354.09009009009,"25_perc",1
228.013013013013,"25_perc",0
346.35035035035,"25_perc",1
342.891891891892,"25_perc",1
690.754754754755,"25_perc",1
574.622622622623,"25_perc",1
269.329329329329,"25_perc",0
291.576576576577,"25_perc",0
673.791791791792,"25_perc",1
379.777777777778,"25_perc",1
462.174174174174,"25_perc",1
494.780780780781,"25_perc",1
328.27027027027,"25_perc",0
693.047047047047,"25_perc",1
337.216216216216,"25_perc",1
275.953953953954,"25_perc",0
449.465465465465,"25_perc",1
328.702702702703,"25_perc",1
254.804804804805,"25_perc",0
600.084084084084,"25_perc",1
401.918918918919,"25_perc",0
295.39039039039,"25_perc",0
334.378378378378,"25_perc",1
372.978978978979,"25_perc",1
743.477477477477,"25_perc",1
673.315315315315,"25_perc",1
508.954954954955,"25_perc",1
391.675675675676,"25_perc",1
399.607607607608,"25_perc",1
565.873873873874,"25_perc",1
238.664664664665,"25_perc",0
329.837837837838,"25_perc",0
688.462462462462,"25_perc",1
389.975975975976,"25_perc",1
650.442442442442,"25_perc",1
739.951951951952,"25_perc",1
566.724724724725,"25_perc",1
737.059059059059,"25_perc",1
333.885885885886,"25_perc",0
216.958958958959,"25_perc",0
507.821821821822,"25_perc",1
370.712712712713,"25_perc",1
582.978978978979,"25_perc",1
445.4994994995,"25_perc",1
378.658658658659,"25_perc",1
339.486486486486,"25_perc",1
726.056056056056,"25_perc",1
352.540540540541,"25_perc",0
378.078078078078,"25_perc",0
465.183183183183,"25_perc",1
234.369369369369,"25_perc",0
244.53953953954,"25_perc",0
421.137137137137,"25_perc",1
319.365365365365,"25_perc",1
614.638638638639,"25_perc",1
680.21021021021,"25_perc",1
545.663663663664,"25_perc",1
443.918918918919,"25_perc",1
136.837837837838,"25_perc",0
772.36036036036,"25_perc",1
353.233233233233,"25_perc",0
149.720720720721,"25_perc",0
636.656656656657,"25_perc",1
418.378378378378,"25_perc",1
395.641641641642,"25_perc",1
288.754754754755,"25_perc",1
450.598598598599,"25_perc",1
268.693693693694,"25_perc",1
324.374374374374,"25_perc",0
351.162162162162,"25_perc",1
441.533533533534,"25_perc",1
709.93993993994,"25_perc",1
418.870870870871,"25_perc",1
290.980980980981,"25_perc",0
355.415415415415,"25_perc",0
578.432432432432,"25_perc",1
663.705705705706,"25_perc",1
382.610610610611,"25_perc",1
344.966966966967,"25_perc",0
217.842842842843,"25_perc",0
253.691691691692,"25_perc",0
324.162162162162,"25_perc",0
393.972972972973,"25_perc",1
127.468468468468,"25_perc",0
375.243243243243,"25_perc",0
497.453453453453,"25_perc",1
306.690690690691,"25_perc",0
404.14014014014,"25_perc",1
523.54954954955,"25_perc",1
193.053053053053,"25_perc",0
449.345345345345,"25_perc",1
200.045045045045,"25_perc",0
379.211211211211,"25_perc",1
307.677677677678,"25_perc",0
233.098098098098,"25_perc",0
522.576576576577,"25_perc",1
376.690690690691,"25_perc",0
130.981981981982,"25_perc",0
421.216216216216,"25_perc",1
384.876876876877,"25_perc",1
126.882882882883,"25_perc",0
308.234234234234,"25_perc",0
382.256256256256,"25_perc",1
548.768768768769,"25_perc",1
324.930930930931,"25_perc",0
605.42942942943,"25_perc",1
360.550550550551,"25_perc",1
292.650650650651,"25_perc",0
334.18018018018,"25_perc",0
262.596596596597,"25_perc",1
496.384384384384,"25_perc",1
626.276276276276,"25_perc",1
382.812812812813,"25_perc",1
321.882882882883,"25_perc",0
132.738738738739,"25_perc",0
313.243243243243,"25_perc",0
135.081081081081,"25_perc",0
794.824824824825,"25_perc",1
427.459459459459,"25_perc",1
373.545545545546,"25_perc",1
660.496496496497,"25_perc",1
375.48048048048,"25_perc",1
553.045045045045,"25_perc",1
316.888888888889,"25_perc",0
559.993993993994,"25_perc",1
133.90990990991,"25_perc",0
687.825825825826,"25_perc",1
349.702702702703,"25_perc",1
128.054054054054,"25_perc",0
140.936936936937,"25_perc",0
368.342342342342,"25_perc",0
376.690690690691,"25_perc",1
446.066066066066,"25_perc",1
617.85985985986,"25_perc",1
784.18018018018,"25_perc",1
118.684684684685,"25_perc",0
375.811811811812,"25_perc",1
577.099099099099,"25_perc",1
423.403403403403,"25_perc",1
524.178178178178,"25_perc",1
653.601601601602,"25_perc",1
341.756756756757,"25_perc",0
164.36036036036,"25_perc",0
429.635635635636,"25_perc",1
244.53953953954,"25_perc",0
513.48948948949,"25_perc",1
324.254254254254,"25_perc",0
327.172172172172,"25_perc",0
819.457457457457,"25_perc",1
482.486486486487,"25_perc",1
776.028028028028,"25_perc",1
468.588588588589,"25_perc",1
255.361361361361,"25_perc",0
726.514514514515,"25_perc",1
531.663663663664,"25_perc",1
648.576576576577,"25_perc",1
649.945945945946,"25_perc",1
277.963963963964,"25_perc",0
754.938938938939,"25_perc",1
272.948948948949,"25_perc",0
677.917917917918,"25_perc",1
605.271271271271,"25_perc",1
771.017017017017,"25_perc",1
770.526526526527,"25_perc",1
454.702702702703,"25_perc",1
355.261261261261,"25_perc",0
558.924924924925,"25_perc",1
252.802802802803,"25_perc",0
642.158158158158,"25_perc",1
433.843843843844,"25_perc",0
626.570570570571,"25_perc",1
332.722722722723,"25_perc",0
648.192192192192,"25_perc",1
232.462462462462,"25_perc",0
781.52952952953,"25_perc",1
693.963963963964,"25_perc",1
143.864864864865,"25_perc",0
390,"25_perc",1
595.395395395395,"25_perc",1
290.675675675676,"25_perc",0
229.284284284284,"25_perc",0
801.243243243243,"25_perc",1
366.746746746747,"25_perc",1
748.376376376376,"25_perc",1
348.862862862863,"25_perc",0
371.845845845846,"25_perc",1
235.005005005005,"25_perc",0
591.997997997998,"25_perc",1
357.648648648649,"25_perc",1
339.957957957958,"25_perc",1
248.353353353353,"25_perc",0
482.486486486487,"25_perc",1
440.4004004004,"25_perc",1
699.409409409409,"25_perc",1
599.895895895896,"25_perc",1
144.45045045045,"25_perc",0
341.251251251251,"25_perc",1
635.897897897898,"25_perc",1
740.726726726727,"25_perc",1
376.378378378378,"25_perc",0
549.747747747748,"25_perc",1
366.672672672673,"25_perc",1
308.27027027027,"25_perc",0
603.647647647648,"25_perc",1
399.081081081081,"25_perc",1
657.813813813814,"25_perc",1
491.391391391391,"25_perc",1
770.068068068068,"25_perc",1
630.960960960961,"25_perc",1
665.081081081081,"25_perc",1
706.780780780781,"25_perc",1
500.456456456456,"25_perc",1
654.072072072072,"25_perc",1
377.183183183183,"25_perc",0
293.093093093093,"25_perc",0
586.186186186186,"25_perc",1
240.09009009009,"25_perc",0
326.432432432432,"25_perc",1
183.099099099099,"25_perc",0
337.175175175175,"25_perc",1
337.216216216216,"25_perc",0
676.084084084084,"25_perc",1
405.355355355355,"25_perc",1
582.444444444444,"25_perc",1
327,"25_perc",0
156.747747747748,"25_perc",0
156.162162162162,"25_perc",0
517.231231231231,"25_perc",1
329.383383383383,"25_perc",0
707.259259259259,"25_perc",1
377.247247247247,"25_perc",1
353.129129129129,"25_perc",0
736.142142142142,"25_perc",1
291.537537537538,"25_perc",0
133.324324324324,"25_perc",0
319.921921921922,"25_perc",1
534.870870870871,"25_perc",1
314.356356356356,"25_perc",0
275.685685685686,"25_perc",0
450.032032032032,"25_perc",1
665.53953953954,"25_perc",1
630.434434434434,"25_perc",1
530.920920920921,"25_perc",1
289.867867867868,"25_perc",0
459.501501501501,"25_perc",1
379.003003003003,"25_perc",0
353.715715715716,"25_perc",1
395.641641641642,"25_perc",1
421.215215215215,"25_perc",1
328.22022022022,"25_perc",0
492.72972972973,"25_perc",1
296.351351351351,"25_perc",0
540.398398398398,"25_perc",1
139.18018018018,"25_perc",0
147.378378378378,"25_perc",0
475.527527527528,"25_perc",1
585.153153153153,"25_perc",1
193.053053053053,"25_perc",0
384.891891891892,"25_perc",1
698.548548548549,"25_perc",1
615.567567567567,"25_perc",1
741.643643643644,"25_perc",1
433.601601601602,"25_perc",1
396.774774774775,"25_perc",1
635.6996996997,"25_perc",1
649.389389389389,"25_perc",1
423.153153153153,"25_perc",1
627.029029029029,"25_perc",1
276.510510510511,"25_perc",0
222.927927927928,"25_perc",0
684.540540540541,"25_perc",1
509.521521521522,"25_perc",1
698.972972972973,"25_perc",1
231.429429429429,"25_perc",0
394.132132132132,"25_perc",0
646.588588588589,"25_perc",1
377.513513513514,"25_perc",1
515.093093093093,"25_perc",1
591.727727727728,"25_perc",1
218.478478478478,"25_perc",0
711.519519519519,"25_perc",1
531.663663663664,"25_perc",1
558.3003003003,"25_perc",1
578.308308308308,"25_perc",1
679.751751751752,"25_perc",1
518.810810810811,"25_perc",1
563.039039039039,"25_perc",1
261.701701701702,"25_perc",0
412.638638638639,"25_perc",1
670.642642642643,"25_perc",1
240.09009009009,"25_perc",0
332.892892892893,"25_perc",1
304.864864864865,"25_perc",0
294.648648648649,"25_perc",0
697.82982982983,"25_perc",1
728.894894894895,"25_perc",1
666.456456456456,"25_perc",1
494.790790790791,"25_perc",1
191.297297297297,"25_perc",0
126.297297297297,"25_perc",0
383.369369369369,"25_perc",1
577.781781781782,"25_perc",1
484.624624624625,"25_perc",1
725.139139139139,"25_perc",1
370.012012012012,"25_perc",1
535.405405405405,"25_perc",1
565.145145145145,"25_perc",1
318.273273273273,"25_perc",0
330.35035035035,"25_perc",1
619.235235235235,"25_perc",1
437.675675675676,"25_perc",1
353.108108108108,"25_perc",0
427.935935935936,"25_perc",0
704.05005005005,"25_perc",1
656.828828828829,"25_perc",1
782.074074074074,"25_perc",1
476.606606606607,"25_perc",1
184.154154154154,"25_perc",0
249.624624624625,"25_perc",0
498.756756756757,"25_perc",1
139.765765765766,"25_perc",0
311.281281281281,"25_perc",0
404.706706706707,"25_perc",1
624.972972972973,"25_perc",1
342.324324324324,"25_perc",0
777.861861861862,"25_perc",1
345.523523523524,"25_perc",0
264.822822822823,"25_perc",0
380.910910910911,"25_perc",1
202.587587587588,"25_perc",0
221.656656656657,"25_perc",0
365.003003003003,"25_perc",0
801.029029029029,"25_perc",1
143.279279279279,"25_perc",0
244.53953953954,"25_perc",0
302.668668668669,"25_perc",0
596.312312312312,"25_perc",1
359.918918918919,"25_perc",0
718.720720720721,"25_perc",1
612.912912912913,"25_perc",1
350.837837837838,"25_perc",1
673.60960960961,"25_perc",1
646.742742742743,"25_perc",1
797.117117117117,"25_perc",1
364.459459459459,"25_perc",0
258.523523523524,"25_perc",0
357.681681681682,"25_perc",0
681.127127127127,"25_perc",1
616.026026026026,"25_perc",1
255.345345345345,"25_perc",0
231.429429429429,"25_perc",0
743.019019019019,"25_perc",1
606.214214214214,"25_perc",1
725.597597597598,"25_perc",1
475.757757757758,"25_perc",1
188.369369369369,"25_perc",0
715.053053053053,"25_perc",1
426.324324324324,"25_perc",1
284.858858858859,"25_perc",0
206.401401401401,"25_perc",0
465.915915915916,"25_perc",1
450.948948948949,"25_perc",1
319.054054054054,"25_perc",1
530.594594594595,"25_perc",1
767.331331331331,"25_perc",1
387.265265265265,"25_perc",1
668.29029029029,"25_perc",1
736.142142142142,"25_perc",1
536.716716716717,"25_perc",1
477.141141141141,"25_perc",1
273.727727727728,"25_perc",0
573.711711711712,"25_perc",1
357.648648648649,"25_perc",1
408.672672672673,"25_perc",1
647.123123123123,"25_perc",1
255.345345345345,"25_perc",0
586.206206206206,"25_perc",1
610.066066066066,"25_perc",1
333.243243243243,"25_perc",0
578.834834834835,"25_perc",1
568.304304304304,"25_perc",1
245.8998998999,"25_perc",0
344.966966966967,"25_perc",1
315.081081081081,"25_perc",0
531.973973973974,"25_perc",1
383.925925925926,"25_perc",1
550.928928928929,"25_perc",1
165.531531531532,"25_perc",0
297.486486486486,"25_perc",0
289.311311311311,"25_perc",0
460.570570570571,"25_perc",1
314.513513513514,"25_perc",0
